parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-023,MOD-003,FORM-003,code_noise_demote_rule,code or config noise demotion rule,rule,string,boolean branch,true when looks_like_code_or_config_noise,NOT_APPLICABLE - code function,true when looks_like_code_or_config_noise,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,force tier 临时 and low importance,EXTRACTED from normalized_memory_tier and build_active_memory_rows,NOT_APPLICABLE,High - prevents code snippets as core profile,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:622,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:68,active,EXTRACTED,,active-memory-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-024,MOD-004,FORM-004,sqlite_index_path,SQLite memory index path,config,string,path,data/processed/indexes/memory_index.sqlite,NOT_APPLICABLE - code constant path,data/processed/indexes/memory_index.sqlite,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,build or open index,EXTRACTED from build_sqlite_index,NOT_APPLICABLE,Medium - changes search storage,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:1994,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-025,MOD-004,FORM-004,search_limit_default,CLI search result limit default,default,integer,rows,10,NOT_APPLICABLE - argparse default,10,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,default limit for search command,EXTRACTED from parser,NOT_APPLICABLE,Low - affects CLI result count,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:2532,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,python_ast_default:OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py::query_index.limit,10,074295212402b6dfd1f807a567c5a18fc6e1558d,2026-06-21T13:06:04Z,sha256:291a15e9f28f47a6bbd93b55fe9da29b8fc4bda2aceec3e0a81e5a896a59b2dc,MACHINE_VERIFIED,
PARAM-026,MOD-004,FORM-004,search_overfetch_multiplier,SQL overfetch multiplier,model_constant,integer,multiplier,5,NOT_APPLICABLE - code constant,5,NOT_APPLICABLE,,,,5,5,SQL LIMIT = limit * 5,EXTRACTED from query_index,NOT_APPLICABLE,Low - affects post-filter capacity,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:2071,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-027,MOD-004,FORM-004,search_sensitivity_max_default,search sensitivity max default,default,string,enum,sensitive,NOT_APPLICABLE - function and argparse default,sensitive,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,rank cutoff default,EXTRACTED from query_index signature and parser,NOT_APPLICABLE,High - controls sensitive search exposure,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:2055,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,python_ast_default:OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py::query_index.sensitivity_max,sensitive,074295212402b6dfd1f807a567c5a18fc6e1558d,2026-06-21T13:06:04Z,sha256:f9f8ff6a1ba9325b42ad5efb07299f80b65e0a3accef4b82614d9f5c1019dbc2,MACHINE_VERIFIED,
PARAM-028,MOD-004,FORM-004,search_term_fields,LIKE term search fields,rule_set,list[string],fields,statement;category;source,NOT_APPLICABLE - SQL clause fields,statement;category;source,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,AND over terms; OR over fields,EXTRACTED from query_index,NOT_APPLICABLE,Medium - changes retrieval surface,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:2066,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-029,MOD-004,FORM-004,search_sort_order,SQL result ordering,rule,string,SQL order,date DESC;importance ASC,NOT_APPLICABLE - SQL literal,date DESC;importance ASC,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,ORDER BY date DESC importance ASC,EXTRACTED from query_index,NOT_APPLICABLE,Medium - changes ranking of search results,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:2070,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-030,MOD-004,FORM-004,fetch_secret_response,fetch response for secret record,policy,string,error code,redacted_secret,NOT_APPLICABLE - code constant,redacted_secret,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,return error instead of secret record,EXTRACTED from fetch_index,NOT_APPLICABLE,High - prevents secret disclosure,OpenAIDatabase/skills/openai-memory-analysis/scripts/openai_memory_analysis.py:2092,NOT_APPLICABLE,OpenAIDatabase/tests/test_openai_memory_analysis.py:112,active,EXTRACTED,,read-only-retrieval-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-031,MOD-005,FORM-005,TIER_WEIGHT,tier score map,scoring_map,dict,dimensionless,核心画像=1.0;一般=0.66;临时=0.28,NOT_APPLICABLE - code constant,核心画像=1.0;一般=0.66;临时=0.28,NOT_APPLICABLE,,,,0,1,map tier to numeric score,EXTRACTED from code,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - controls memory weight,OpenAIDatabase/scripts/build_memory_atlas_data.py:47,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,atlas-weight-v0,2026-06-20,python_ast_dict:OpenAIDatabase/scripts/build_memory_atlas_data.py::TIER_WEIGHT|pair=equals|sep=;,核心画像=1.0;一般=0.66;临时=0.28,074295212402b6dfd1f807a567c5a18fc6e1558d,2026-06-21T13:06:04Z,sha256:2d52b4d85beb036694ee4772bf4280a34b7dbf7806bb4bb76e1d767876e09c13,MACHINE_VERIFIED,
PARAM-032,MOD-005,FORM-005,IMPORTANCE_WEIGHT,importance score map,scoring_map,dict,dimensionless,高=1.0;中=0.62;低=0.32,NOT_APPLICABLE - code constant,高=1.0;中=0.62;低=0.32,NOT_APPLICABLE,,,,0,1,map importance to numeric score,EXTRACTED from code,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - controls memory weight,OpenAIDatabase/scripts/build_memory_atlas_data.py:49,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,atlas-weight-v0,2026-06-20,python_ast_dict:OpenAIDatabase/scripts/build_memory_atlas_data.py::IMPORTANCE_WEIGHT|pair=equals|sep=;,高=1.0;中=0.62;低=0.32,074295212402b6dfd1f807a567c5a18fc6e1558d,2026-06-21T13:06:04Z,sha256:8c779734ef04f48347bf829ad248774d95abb2fc5488cb993dfb6fd6c4c32924,MACHINE_VERIFIED,
PARAM-033,MOD-005,FORM-005,CONFIDENCE_WEIGHT,confidence score map,scoring_map,dict,dimensionless,high=1.0;medium=0.72;low=0.45,NOT_APPLICABLE - code constant,high=1.0;medium=0.72;low=0.45,NOT_APPLICABLE,,,,0,1,map confidence to numeric score,EXTRACTED from code,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - controls memory weight and brightness,OpenAIDatabase/scripts/build_memory_atlas_data.py:50,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,atlas-weight-v0,2026-06-20,python_ast_dict:OpenAIDatabase/scripts/build_memory_atlas_data.py::CONFIDENCE_WEIGHT|pair=equals|sep=;,high=1.0;medium=0.72;low=0.45,074295212402b6dfd1f807a567c5a18fc6e1558d,2026-06-21T13:06:04Z,sha256:e3b9d214716f9356150f1d8cbd3189574da4ef715211f0e19e5503e8bce3d3a1,MACHINE_VERIFIED,
PARAM-034,MOD-005,FORM-005,w_tier,tier score coefficient,scoring_weight,float,dimensionless,0.5,NOT_APPLICABLE - code constant,0.5,0.5,memory_weight_coefficients,1.0,0.0001,0,1,tier_score * 0.5,EXTRACTED from memory_weight,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - controls weighted score,OpenAIDatabase/scripts/build_memory_atlas_data.py:384,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-035,MOD-005,FORM-005,w_importance,importance score coefficient,scoring_weight,float,dimensionless,0.3,NOT_APPLICABLE - code constant,0.3,0.3,memory_weight_coefficients,1.0,0.0001,0,1,importance_score * 0.3,EXTRACTED from memory_weight,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - controls weighted score,OpenAIDatabase/scripts/build_memory_atlas_data.py:384,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-036,MOD-005,FORM-005,w_confidence,confidence score coefficient,scoring_weight,float,dimensionless,0.2,NOT_APPLICABLE - code constant,0.2,0.2,memory_weight_coefficients,1.0,0.0001,0,1,confidence_score * 0.2,EXTRACTED from memory_weight,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - controls weighted score,OpenAIDatabase/scripts/build_memory_atlas_data.py:384,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-037,MOD-005,FORM-005,fallback_tier_score,unrecognized tier fallback score,fallback,float,dimensionless,0.25,NOT_APPLICABLE - code fallback,0.25,NOT_APPLICABLE,,,,0,1,TIER_WEIGHT.get default,EXTRACTED from memory_weight,NOT_APPLICABLE,Medium - controls malformed data behavior,OpenAIDatabase/scripts/build_memory_atlas_data.py:381,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-038,MOD-005,FORM-005,fallback_importance_score,unrecognized importance fallback score,fallback,float,dimensionless,0.35,NOT_APPLICABLE - code fallback,0.35,NOT_APPLICABLE,,,,0,1,IMPORTANCE_WEIGHT.get default,EXTRACTED from memory_weight,NOT_APPLICABLE,Medium - controls malformed data behavior,OpenAIDatabase/scripts/build_memory_atlas_data.py:382,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-039,MOD-005,FORM-005,fallback_confidence_score,unrecognized confidence fallback score,fallback,float,dimensionless,0.6,NOT_APPLICABLE - code fallback,0.6,NOT_APPLICABLE,,,,0,1,CONFIDENCE_WEIGHT.get default,EXTRACTED from memory_weight,NOT_APPLICABLE,Medium - controls malformed data behavior,OpenAIDatabase/scripts/build_memory_atlas_data.py:383,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-040,MOD-005,FORM-005,weight_rounding_decimals,weight score rounding,constraint,integer,decimal places,4,NOT_APPLICABLE - code round,4,NOT_APPLICABLE,,,,4,4,round score to 4 decimals,EXTRACTED from memory_weight,NOT_APPLICABLE,Low - display precision,OpenAIDatabase/scripts/build_memory_atlas_data.py:384,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-041,MOD-005,FORM-005,node_size_base,visual node size base,visual_parameter,float,visual units,4,NOT_APPLICABLE - code constant,4,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,visual.size = 4 + weight*8,EXTRACTED from node construction,NOT_APPLICABLE,Medium - affects visualization,OpenAIDatabase/scripts/build_memory_atlas_data.py:673,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-042,MOD-005,FORM-005,node_size_multiplier,visual node size multiplier,visual_parameter,float,visual units,8,NOT_APPLICABLE - code constant,8,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,visual.size = 4 + weight*8,EXTRACTED from node construction,NOT_APPLICABLE,Medium - affects visualization,OpenAIDatabase/scripts/build_memory_atlas_data.py:673,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-043,MOD-005,FORM-005,orbit_radius_base,visual orbit radius base,visual_parameter,float,visual units,30,NOT_APPLICABLE - code constant,30,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,orbit_radius = 30 + (1-weight)*76,EXTRACTED from node construction,NOT_APPLICABLE,Low - affects visualization,OpenAIDatabase/scripts/build_memory_atlas_data.py:675,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-044,MOD-005,FORM-005,orbit_radius_multiplier,visual orbit radius multiplier,visual_parameter,float,visual units,76,NOT_APPLICABLE - code constant,76,NOT_APPLICABLE,,,,0,NOT_APPLICABLE,orbit_radius = 30 + (1-weight)*76,EXTRACTED from node construction,NOT_APPLICABLE,Low - affects visualization,OpenAIDatabase/scripts/build_memory_atlas_data.py:675,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,atlas-weight-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-045,MOD-006,FORM-006,sensitivity_penalty_sensitive,sensitive or secret ROI penalty,scoring_penalty,float,dimensionless,0.35,NOT_APPLICABLE - code constant,0.35,NOT_APPLICABLE,,,,0,1,subtract from leverage score,EXTRACTED from roi_metrics,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - affects ROI ranking,OpenAIDatabase/scripts/build_memory_atlas_data.py:390,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,roi-leverage-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-046,MOD-006,FORM-006,sensitivity_penalty_other,non-sensitive ROI penalty,scoring_penalty,float,dimensionless,0.1,NOT_APPLICABLE - code constant,0.1,NOT_APPLICABLE,,,,0,1,subtract from leverage score,EXTRACTED from roi_metrics,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,High - affects ROI ranking,OpenAIDatabase/scripts/build_memory_atlas_data.py:390,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,roi-leverage-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-047,MOD-006,FORM-006,decision_impact_multiplier,decision category leverage uplift,scoring_weight,float,dimensionless,0.15,NOT_APPLICABLE - code constant,0.15,NOT_APPLICABLE,,,,0,1,decision_impact * 0.15,EXTRACTED from roi_metrics,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,Medium - boosts decisions,OpenAIDatabase/scripts/build_memory_atlas_data.py:400,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,roi-leverage-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-048,MOD-006,FORM-006,leverage_floor,minimum leverage score,constraint,float,dimensionless,0.0,NOT_APPLICABLE - max floor,0.0,NOT_APPLICABLE,,,,0,0,max(0.0; raw score),EXTRACTED from roi_metrics,NOT_APPLICABLE,Low - prevents negative score,OpenAIDatabase/scripts/build_memory_atlas_data.py:400,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,,roi-leverage-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
PARAM-049,MOD-006,FORM-006,stale_short_term_days,temporary stale threshold,threshold,integer,days,30,NOT_APPLICABLE - code constant,30,NOT_APPLICABLE,,,,30,30,validity 临时 and recency > 30,EXTRACTED from roi_metrics,UNKNOWN - no calibration evidence; see TASK-OAI-B-001,Medium - controls stale labels,OpenAIDatabase/scripts/build_memory_atlas_data.py:393,NOT_APPLICABLE,OpenAIDatabase/tests/test_memory_atlas_data.py:25,active,EXTRACTED,TASK-OAI-B-001,roi-leverage-v0,2026-06-20,,HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,NOT_APPLICABLE - HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-OAIDB-001
